648164144,2018-08-28 23:45:00,0.9787,0.3604,0.2833,0.3349,0.0810,0.0210,0.0250,0.0330,0.9820,0.3611,0.2844,0.3366,0.9966,0.9982,0.9962,0.9952
648164104,2018-08-28 23:45:00,0.3612,0.1240,0.0923,0.1449,0.0730,0.0250,0.0210,0.0260,0.3685,0.1265,0.0946,0.1472,0.9804,0.9803,0.9744,0.9845
648164128,2018-08-28 23:45:00,0.5090,0.1943,0.1363,0.1784,0.0240,0.0120,0.0000,0.0090,0.5095,0.1947,0.1363,0.1786,0.9988,0.9982,1.0000,0.9986
648164530,2018-08-28 23:45:00,0.4612,0.1696,0.1864,0.1051,0.0870,0.0200,0.0380,0.0260,0.4693,0.1708,0.1903,0.1083,0.9826,0.9932,0.9796,0.9711
648165896,2018-08-28 23:45:00,0.9972,0.3687,0.3524,0.2761,0.0290,-0.0140,0.0080,0.0060,0.9976,0.3688,0.3525,0.2761,0.9996,0.9993,0.9997,0.9997
648164015,2018-08-28 23:45:00,0.5898,0.2410,0.1691,0.1797,0.2980,0.0970,0.0960,0.1010,0.6608,0.2598,0.1944,0.2062,0.8927,0.9272,0.8686,0.8721
648164795,2018-08-28 23:45:00,0.1084,0.0346,0.0504,0.0234,0.0790,0.0280,0.0250,0.0230,0.1342,0.0445,0.0563,0.0328,0.8086,0.7749,0.8934,0.7096
648166966,2018-08-28 23:45:00,1.1900,0.3660,0.3955,0.4285,0.3890,0.1400,0.1130,0.1330,1.2520,0.3918,0.4113,0.4487,0.9506,0.9342,0.9617,0.9548
648166519,2018-08-28 23:45:00,1.2637,0.3473,0.4108,0.5056,0.0960,-0.0210,0.0190,0.0510,1.2674,0.3479,0.4112,0.5082,0.9971,0.9981,0.9990,0.9949
648164473,2018-08-28 23:45:00,0.1074,-0.0089,0.0609,0.0555,0.1620,-0.0560,0.0530,0.0110,0.1944,0.0607,0.0807,0.0565,0.5528,-0.1564,0.7559,0.9792
648165756,2018-08-28 23:45:00,0.7509,0.2778,0.2378,0.2353,0.1780,-0.0610,0.0610,0.0570,0.7717,0.2823,0.2455,0.2421,0.9729,0.9770,0.9690,0.9720
648162198,2018-08-28 23:45:00,0.0348,0.0155,0.0067,0.0126,0.0170,0.0070,0.0030,0.0070,0.0387,0.0170,0.0073,0.0144,0.9016,0.9205,0.9219,0.8695
648163388,2018-08-28 23:45:00,0.4929,0.1367,0.1975,0.1587,0.0550,0.0140,0.0250,0.0150,0.4960,0.1374,0.1990,0.1594,0.9937,0.9945,0.9919,0.9954
648163316,2018-08-28 23:45:00,0.1531,0.0439,0.0626,0.0467,0.0194,0.0073,0.0079,0.0042,0,0,0,0,0.9920,0.9870,0.9920,0.9960
648162880,2018-08-28 23:45:00,0.4494,0.1773,0.1347,0.1374,0.0360,0.0159,0.0127,0.0073,0,0,0,0,0.9970,0.9960,0.9960,0.9990
648163005,2018-08-28 23:45:00,0.8109,0.2914,0.2657,0.2538,0.1057,0.0355,0.0376,0.0326,0,0,0,0,0.9920,0.9930,0.9900,0.9920
648161832,2018-08-28 23:45:00,0.2908,0.0900,0.0979,0.1029,0.0023,0.0000,0.0000,0.0024,0,0,0,0,1.0000,1.0000,1.0000,1.0000
648163085,2018-08-28 23:45:00,0.5757,0.1545,0.2038,0.2175,0.1152,0.0285,0.0315,0.0552,0,0,0,0,0.9810,0.9830,0.9880,0.9690
648162060,2018-08-28 23:45:00,0.1186,0.0473,0.0259,0.0455,0.0020,0.0000,0.0015,0.0006,0,0,0,0,1.0000,1.0000,0.9980,1.0000
7689895712,2018-08-28 23:45:00,0.6376,0.2501,0.2040,0.1783,0.0929,0.0320,0.0344,0.0265,0,0,0,0,0.9890,0.9920,0.9860,0.9890
648161284,2018-08-28 23:45:00,0.6690,0.2342,0.2291,0.2056,0.0777,0.0240,0.0281,0.0255,0,0,0,0,0.9930,0.9950,0.9930,0.9920
10105343589,2018-08-28 23:45:00,0.1635,0.0666,0.0588,0.0381,-0.0021,0.0130,-0.0076,-0.0074,0,0,0,0,1.0000,0.9820,0.9920,0.9820
648161378,2018-08-28 23:45:00,0.6219,0.2147,0.1891,0.2177,0.0897,0.0290,0.0228,0.0377,0,0,0,0,0.9890,0.9820,0.9780,0.9760
648161493,2018-08-28 23:45:00,0.2184,0.0928,0.0793,0.0464,0.0286,0.0097,0.0085,0.0104,0,0,0,0,0.9920,0.9950,0.9940,0.9760
648161652,2018-08-28 23:45:00,0.0436,0.0075,0.0237,0.0125,0.0188,0.0035,0.0156,0.0000,0,0,0,0,0.9180,0.9070,0.8350,1.0000
648162829,2018-08-28 23:45:00,0.2789,0.0935,0.0928,0.0927,0.0644,0.0251,0.0239,0.0154,0,0,0,0,0.9740,0.9660,0.9680,0.9870
648161302,2018-08-28 23:45:00,0.1523,0.0646,0.0261,0.0621,0.0211,0.0125,0.0031,0.0055,0,0,0,0,0.9900,0.9670,0.9780,0.9730
648161761,2018-08-28 23:45:00,0.0604,0.0199,0.0252,0.0153,0.0319,0.0065,0.0162,0.0092,0,0,0,0,0.8840,0.9500,0.8410,0.8570
32709157,2018-08-28 23:45:00,1.0974,0.3460,0.4249,0.3251,0.1297,0.0373,0.0528,0.0394,0,0,0,0,0.9930,0.9820,0.9850,0.9860
648163124,2018-08-28 23:45:00,0.7331,0.2924,0.2421,0.1986,0.1546,0.0582,0.0545,0.0419,0,0,0,0,0.9780,0.9810,0.9760,0.9780
648163032,2018-08-28 23:45:00,0.3029,0.1512,0.0926,0.0591,0.0634,0.0314,0.0243,0.0076,0,0,0,0,0.9790,0.9790,0.9670,0.9920
648163173,2018-08-28 23:45:00,0.3671,0.1380,0.1413,0.0877,0.0566,0.0201,0.0205,0.0160,0,0,0,0,0.9880,0.9900,0.9900,0.9840
648161748,2018-08-28 23:45:00,0.5702,0.1975,0.1578,0.2149,-0.0521,-0.0098,-0.0199,-0.0224,0,0,0,0,0.9960,0.9990,0.9920,0.9950
648161834,2018-08-28 23:45:00,0.5759,0.1955,0.2013,0.1791,0.3208,0.1081,0.0981,0.1145,0,0,0,0,0.8740,0.8750,0.8990,0.8420
55473529,2018-08-28 23:45:00,0.8861,0.2149,0.3488,0.3224,0.1556,0.0319,0.0533,0.0704,0,0,0,0,0.9850,0.9890,0.9890,0.9770
648161324,2018-08-28 23:45:00,0.4733,0.1718,0.1548,0.1518,0.0251,0.0131,0.0052,0.0071,0,0,0,0,0.9980,0.9860,0.9870,0.9890
648161854,2018-08-28 23:45:00,0.0423,0.0151,0.0132,0.0140,0.0060,0.0013,0.0024,0.0023,0,0,0,0,0.9900,0.9960,0.9840,0.9870
648163306,2018-08-28 23:45:00,1.3192,0.5347,0.3543,0.4302,0.2071,0.0823,0.0506,0.0741,0,0,0,0,0.9880,0.9880,0.9900,0.9850
648163080,2018-08-28 23:45:00,1.1338,0.4178,0.3032,0.4127,0.2309,0.0701,0.0761,0.0847,0,0,0,0,0.9800,0.9860,0.9700,0.9800
